SA2_NAME16	AustCitizen	Sex	persons
Ascot Vale	0	F	1226
Ascot Vale	0	M	1084
Ascot Vale	1	F	6502
Ascot Vale	1	M	6382
Flemington	0	F	1051
Flemington	0	M	1006
Flemington	1	F	3676
Flemington	1	M	3330
Moonee Ponds	0	F	1321
Moonee Ponds	0	M	1207
Moonee Ponds	1	F	7080
Moonee Ponds	1	M	6614
Essendon (West) - Aberfeldie	0	F	961
Essendon (West) - Aberfeldie	0	M	837
Essendon (West) - Aberfeldie	1	F	7312
Essendon (West) - Aberfeldie	1	M	6934
Essendon - East	0	F	937
Essendon - East	0	M	911
Essendon - East	1	F	5357
Essendon - East	1	M	4983
Carlton	0	F	3907
Carlton	0	M	3692
Carlton	1	F	4556
Carlton	1	M	4499
Docklands	0	F	4286
Docklands	0	M	4222
Docklands	1	F	3173
Docklands	1	M	3815
East Melbourne	0	F	442
East Melbourne	0	M	414
East Melbourne	1	F	2103
East Melbourne	1	M	1939
Flemington Racecourse	0	F	6
Flemington Racecourse	0	M	19
Flemington Racecourse	1	F	25
Flemington Racecourse	1	M	28
Kensington (Vic.)	0	F	892
Kensington (Vic.)	0	M	870
Kensington (Vic.)	1	F	4613
Kensington (Vic.)	1	M	4369
Parkville	0	F	989
Parkville	0	M	919
Parkville	1	F	2837
Parkville	1	M	2550
South Yarra - West	0	F	861
South Yarra - West	0	M	791
South Yarra - West	1	F	2512
South Yarra - West	1	M	2255
West Melbourne - Industrial	0	F	0
West Melbourne - Industrial	0	M	0
West Melbourne - Industrial	1	F	0
West Melbourne - Industrial	1	M	0
Melbourne CBD - East	0	F	2859
Melbourne CBD - East	0	M	2621
Melbourne CBD - East	1	F	2015
Melbourne CBD - East	1	M	2350
Melbourne CBD - North	0	F	6557
Melbourne CBD - North	0	M	5798
Melbourne CBD - North	1	F	2051
Melbourne CBD - North	1	M	2458
Melbourne CBD - West	0	F	5270
Melbourne CBD - West	0	M	4846
Melbourne CBD - West	1	F	2457
Melbourne CBD - West	1	M	3079
North Melbourne	0	F	2620
North Melbourne	0	M	2389
North Melbourne	1	F	5414
North Melbourne	1	M	5218
Royal Botanic Gardens Victoria	0	F	0
Royal Botanic Gardens Victoria	0	M	0
Royal Botanic Gardens Victoria	1	F	0
Royal Botanic Gardens Victoria	1	M	0
Southbank (West) - South Wharf	0	F	1536
Southbank (West) - South Wharf	0	M	1446
Southbank (West) - South Wharf	1	F	1644
Southbank (West) - South Wharf	1	M	1834
Southbank - East	0	F	4289
Southbank - East	0	M	3928
Southbank - East	1	F	3648
Southbank - East	1	M	4237
West Melbourne - Residential	0	F	1691
West Melbourne - Residential	0	M	1753
West Melbourne - Residential	1	F	1929
West Melbourne - Residential	1	M	2069
Albert Park	0	F	1713
Albert Park	0	M	1562
Albert Park	1	F	6446
Albert Park	1	M	6103
Elwood	0	F	1361
Elwood	0	M	1231
Elwood	1	F	6463
Elwood	1	M	5762
Port Melbourne	0	F	1310
Port Melbourne	0	M	1192
Port Melbourne	1	F	7220
Port Melbourne	1	M	6471
St Kilda East	0	F	1617
St Kilda East	0	M	1791
St Kilda East	1	F	6423
St Kilda East	1	M	5983
Port Melbourne Industrial	0	F	388
Port Melbourne Industrial	0	M	413
Port Melbourne Industrial	1	F	524
Port Melbourne Industrial	1	M	586
South Melbourne	0	F	1285
South Melbourne	0	M	1180
South Melbourne	1	F	4681
South Melbourne	1	M	4550
St Kilda - Central	0	F	1699
St Kilda - Central	0	M	1780
St Kilda - Central	1	F	4180
St Kilda - Central	1	M	4199
St Kilda - West	0	F	2178
St Kilda - West	0	M	2093
St Kilda - West	1	F	4769
St Kilda - West	1	M	4819
Armadale	0	F	800
Armadale	0	M	684
Armadale	1	F	4287
Armadale	1	M	3569
Prahran - Windsor	0	F	2015
Prahran - Windsor	0	M	1907
Prahran - Windsor	1	F	7732
Prahran - Windsor	1	M	7458
Toorak	0	F	1216
Toorak	0	M	977
Toorak	1	F	5716
Toorak	1	M	5044
South Yarra - North	0	F	2202
South Yarra - North	0	M	1768
South Yarra - North	1	F	3629
South Yarra - North	1	M	3596
South Yarra - South	0	F	1261
South Yarra - South	0	M	1049
South Yarra - South	1	F	4007
South Yarra - South	1	M	3621
Abbotsford	0	F	1038
Abbotsford	0	M	1040
Abbotsford	1	F	3419
Abbotsford	1	M	3597
Carlton North - Princes Hill	0	F	511
Carlton North - Princes Hill	0	M	473
Carlton North - Princes Hill	1	F	3832
Carlton North - Princes Hill	1	M	3372
Collingwood	0	F	1021
Collingwood	0	M	1079
Collingwood	1	F	3455
Collingwood	1	M	3622
Fitzroy	0	F	1139
Fitzroy	0	M	1078
Fitzroy	1	F	4220
Fitzroy	1	M	3994
Fitzroy North	0	F	907
Fitzroy North	0	M	806
Fitzroy North	1	F	5930
Fitzroy North	1	M	5139
Clifton Hill - Alphington	0	F	579
Clifton Hill - Alphington	0	M	589
Clifton Hill - Alphington	1	F	4439
Clifton Hill - Alphington	1	M	4243
Richmond (South) - Cremorne	0	F	1404
Richmond (South) - Cremorne	0	M	1302
Richmond (South) - Cremorne	1	F	7608
Richmond (South) - Cremorne	1	M	7358
Richmond - North	0	F	1445
Richmond - North	0	M	1333
Richmond - North	1	F	5676
Richmond - North	1	M	5415
Ashburton (Vic.)	0	F	504
Ashburton (Vic.)	0	M	429
Ashburton (Vic.)	1	F	3508
Ashburton (Vic.)	1	M	3511
Balwyn	0	F	1930
Balwyn	0	M	1512
Balwyn	1	F	6716
Balwyn	1	M	6010
Balwyn North	0	F	2136
Balwyn North	0	M	1839
Balwyn North	1	F	8624
Balwyn North	1	M	8522
Camberwell	0	F	1695
Camberwell	0	M	1377
Camberwell	1	F	9560
Camberwell	1	M	8606
Glen Iris - East	0	F	1056
Glen Iris - East	0	M	882
Glen Iris - East	1	F	7597
Glen Iris - East	1	M	7303
Hawthorn East	0	F	1466
Hawthorn East	0	M	1272
Hawthorn East	1	F	6780
Hawthorn East	1	M	6164
Kew East	0	F	400
Kew East	0	M	319
Kew East	1	F	2896
Kew East	1	M	2871
Surrey Hills (West) - Canterbury	0	F	1086
Surrey Hills (West) - Canterbury	0	M	881
Surrey Hills (West) - Canterbury	1	F	7324
Surrey Hills (West) - Canterbury	1	M	6652
Hawthorn - North	0	F	749
Hawthorn - North	0	M	752
Hawthorn - North	1	F	4369
Hawthorn - North	1	M	4014
Hawthorn - South	0	F	1229
Hawthorn - South	0	M	1122
Hawthorn - South	1	F	4958
Hawthorn - South	1	M	4651
Kew - South	0	F	880
Kew - South	0	M	739
Kew - South	1	F	5203
Kew - South	1	M	4780
Kew - West	0	F	1073
Kew - West	0	M	929
Kew - West	1	F	5658
Kew - West	1	M	5379
Bulleen	0	F	754
Bulleen	0	M	661
Bulleen	1	F	5029
Bulleen	1	M	4846
Doncaster	0	F	3552
Doncaster	0	M	3154
Doncaster	1	F	9324
Doncaster	1	M	8788
Templestowe	0	F	1390
Templestowe	0	M	1218
Templestowe	1	F	7372
Templestowe	1	M	6981
Templestowe Lower	0	F	1110
Templestowe Lower	0	M	965
Templestowe Lower	1	F	6296
Templestowe Lower	1	M	5825
Doncaster East - North	0	F	1601
Doncaster East - North	0	M	1478
Doncaster East - North	1	F	6433
Doncaster East - North	1	M	6160
Doncaster East - South	0	F	2206
Doncaster East - South	0	M	1933
Doncaster East - South	1	F	5893
Doncaster East - South	1	M	5416
Blackburn	0	F	1961
Blackburn	0	M	1788
Blackburn	1	F	9359
Blackburn	1	M	8994
Blackburn South	0	F	950
Blackburn South	0	M	914
Blackburn South	1	F	4655
Blackburn South	1	M	4420
Box Hill	0	F	4774
Box Hill	0	M	4409
Box Hill	1	F	7075
Box Hill	1	M	6583
Box Hill North	0	F	2203
Box Hill North	0	M	2054
Box Hill North	1	F	7132
Box Hill North	1	M	6733
Burwood (Vic.)	0	F	1961
Burwood (Vic.)	0	M	2045
Burwood (Vic.)	1	F	4496
Burwood (Vic.)	1	M	3836
Burwood East	0	F	1390
Burwood East	0	M	1397
Burwood East	1	F	4042
Burwood East	1	M	3846
Surrey Hills (East) - Mont Albert	0	F	796
Surrey Hills (East) - Mont Albert	0	M	716
Surrey Hills (East) - Mont Albert	1	F	4516
Surrey Hills (East) - Mont Albert	1	M	4133
Beaumaris	0	F	695
Beaumaris	0	M	623
Beaumaris	1	F	6593
Beaumaris	1	M	6110
Brighton (Vic.)	0	F	1597
Brighton (Vic.)	0	M	1341
Brighton (Vic.)	1	F	10438
Brighton (Vic.)	1	M	9374
Brighton East	0	F	1115
Brighton East	0	M	1016
Brighton East	1	F	7433
Brighton East	1	M	6978
Highett (West) - Cheltenham	0	F	787
Highett (West) - Cheltenham	0	M	755
Highett (West) - Cheltenham	1	F	5736
Highett (West) - Cheltenham	1	M	5159
Hampton	0	F	1158
Hampton	0	M	1050
Hampton	1	F	8249
Hampton	1	M	7743
Sandringham - Black Rock	0	F	1064
Sandringham - Black Rock	0	M	929
Sandringham - Black Rock	1	F	8063
Sandringham - Black Rock	1	M	7299
Bentleigh - McKinnon	0	F	2322
Bentleigh - McKinnon	0	M	2062
Bentleigh - McKinnon	1	F	10577
Bentleigh - McKinnon	1	M	9931
Carnegie	0	F	2379
Carnegie	0	M	2224
Carnegie	1	F	7166
Carnegie	1	M	6767
Caulfield - North	0	F	2122
Caulfield - North	0	M	1987
Caulfield - North	1	F	9438
Caulfield - North	1	M	8816
Caulfield - South	0	F	1311
Caulfield - South	0	M	1163
Caulfield - South	1	F	8008
Caulfield - South	1	M	7593
Elsternwick	0	F	927
Elsternwick	0	M	749
Elsternwick	1	F	5375
Elsternwick	1	M	4845
Hughesdale	0	F	754
Hughesdale	0	M	725
Hughesdale	1	F	3150
Hughesdale	1	M	2932
Murrumbeena	0	F	895
Murrumbeena	0	M	767
Murrumbeena	1	F	3875
Murrumbeena	1	M	3835
Ormond - Glen Huntly	0	F	1578
Ormond - Glen Huntly	0	M	1563
Ormond - Glen Huntly	1	F	5063
Ormond - Glen Huntly	1	M	4922
Bentleigh East - North	0	F	1289
Bentleigh East - North	0	M	1195
Bentleigh East - North	1	F	7218
Bentleigh East - North	1	M	6884
Bentleigh East - South	0	F	891
Bentleigh East - South	0	M	808
Bentleigh East - South	1	F	6255
Bentleigh East - South	1	M	6105
Aspendale Gardens - Waterways	0	F	422
Aspendale Gardens - Waterways	0	M	407
Aspendale Gardens - Waterways	1	F	4013
Aspendale Gardens - Waterways	1	M	4013
Braeside	0	F	0
Braeside	0	M	8
Braeside	1	F	10
Braeside	1	M	13
Carrum - Patterson Lakes	0	F	672
Carrum - Patterson Lakes	0	M	583
Carrum - Patterson Lakes	1	F	5556
Carrum - Patterson Lakes	1	M	5218
Chelsea - Bonbeach	0	F	1026
Chelsea - Bonbeach	0	M	925
Chelsea - Bonbeach	1	F	7032
Chelsea - Bonbeach	1	M	6219
Chelsea Heights	0	F	268
Chelsea Heights	0	M	240
Chelsea Heights	1	F	2526
Chelsea Heights	1	M	2356
Highett (East) - Cheltenham	0	F	1869
Highett (East) - Cheltenham	0	M	1601
Highett (East) - Cheltenham	1	F	10722
Highett (East) - Cheltenham	1	M	9898
Edithvale - Aspendale	0	F	638
Edithvale - Aspendale	0	M	551
Edithvale - Aspendale	1	F	6327
Edithvale - Aspendale	1	M	6046
Mentone	0	F	857
Mentone	0	M	798
Mentone	1	F	6086
Mentone	1	M	5459
Moorabbin - Heatherton	0	F	692
Moorabbin - Heatherton	0	M	619
Moorabbin - Heatherton	1	F	3947
Moorabbin - Heatherton	1	M	3861
Moorabbin Airport	0	F	0
Moorabbin Airport	0	M	22
Moorabbin Airport	1	F	0
Moorabbin Airport	1	M	0
Mordialloc - Parkdale	0	F	1190
Mordialloc - Parkdale	0	M	1037
Mordialloc - Parkdale	1	F	9967
Mordialloc - Parkdale	1	M	8999
Malvern - Glen Iris	0	F	1426
Malvern - Glen Iris	0	M	1220
Malvern - Glen Iris	1	F	9292
Malvern - Glen Iris	1	M	8303
Malvern East	0	F	1687
Malvern East	0	M	1691
Malvern East	1	F	9540
Malvern East	1	M	9001
Bundoora - East	0	F	765
Bundoora - East	0	M	881
Bundoora - East	1	F	4019
Bundoora - East	1	M	4170
Greensborough	0	F	969
Greensborough	0	M	776
Greensborough	1	F	9756
Greensborough	1	M	9306
Heidelberg - Rosanna	0	F	1244
Heidelberg - Rosanna	0	M	967
Heidelberg - Rosanna	1	F	7114
Heidelberg - Rosanna	1	M	6718
Heidelberg West	0	F	1274
Heidelberg West	0	M	1376
Heidelberg West	1	F	6251
Heidelberg West	1	M	5949
Ivanhoe	0	F	836
Ivanhoe	0	M	739
Ivanhoe	1	F	5776
Ivanhoe	1	M	5101
Ivanhoe East - Eaglemont	0	F	354
Ivanhoe East - Eaglemont	0	M	295
Ivanhoe East - Eaglemont	1	F	3596
Ivanhoe East - Eaglemont	1	M	3495
Montmorency - Briar Hill	0	F	666
Montmorency - Briar Hill	0	M	643
Montmorency - Briar Hill	1	F	7952
Montmorency - Briar Hill	1	M	7280
Viewbank - Yallambie	0	F	1027
Viewbank - Yallambie	0	M	955
Viewbank - Yallambie	1	F	8528
Viewbank - Yallambie	1	M	8219
Watsonia	0	F	501
Watsonia	0	M	393
Watsonia	1	F	4208
Watsonia	1	M	4134
Kingsbury	0	F	1239
Kingsbury	0	M	1435
Kingsbury	1	F	3954
Kingsbury	1	M	3778
Preston - East	0	F	1803
Preston - East	0	M	1747
Preston - East	1	F	8860
Preston - East	1	M	8305
Preston - West	0	F	923
Preston - West	0	M	938
Preston - West	1	F	5603
Preston - West	1	M	5228
Reservoir - North East	0	F	1601
Reservoir - North East	0	M	1647
Reservoir - North East	1	F	5961
Reservoir - North East	1	M	5587
Reservoir - North West	0	F	736
Reservoir - North West	0	M	812
Reservoir - North West	1	F	4148
Reservoir - North West	1	M	4109
Reservoir - South East	0	F	1286
Reservoir - South East	0	M	1378
Reservoir - South East	1	F	5200
Reservoir - South East	1	M	4932
Reservoir - South West	0	F	1362
Reservoir - South West	0	M	1412
Reservoir - South West	1	F	5731
Reservoir - South West	1	M	5580
Eltham	0	F	1002
Eltham	0	M	888
Eltham	1	F	10975
Eltham	1	M	10584
Hurstbridge	0	F	100
Hurstbridge	0	M	106
Hurstbridge	1	F	1677
Hurstbridge	1	M	1675
Kinglake	0	F	235
Kinglake	0	M	276
Kinglake	1	F	1756
Kinglake	1	M	1937
Panton Hill - St Andrews	0	F	213
Panton Hill - St Andrews	0	M	197
Panton Hill - St Andrews	1	F	2316
Panton Hill - St Andrews	1	M	2364
Plenty - Yarrambat	0	F	330
Plenty - Yarrambat	0	M	308
Plenty - Yarrambat	1	F	4403
Plenty - Yarrambat	1	M	4417
Research - North Warrandyte	0	F	221
Research - North Warrandyte	0	M	250
Research - North Warrandyte	1	F	3263
Research - North Warrandyte	1	M	3197
Wattle Glen - Diamond Creek	0	F	449
Wattle Glen - Diamond Creek	0	M	415
Wattle Glen - Diamond Creek	1	F	6848
Wattle Glen - Diamond Creek	1	M	6701
Bundoora - North	0	F	609
Bundoora - North	0	M	721
Bundoora - North	1	F	3080
Bundoora - North	1	M	2938
Bundoora - West	0	F	586
Bundoora - West	0	M	771
Bundoora - West	1	F	2423
Bundoora - West	1	M	2408
Mill Park - North	0	F	1213
Mill Park - North	0	M	1124
Mill Park - North	1	F	7678
Mill Park - North	1	M	7456
Mill Park - South	0	F	820
Mill Park - South	0	M	890
Mill Park - South	1	F	4796
Mill Park - South	1	M	4735
Thomastown	0	F	2007
Thomastown	0	M	2177
Thomastown	1	F	7929
Thomastown	1	M	7883
Wallan	0	F	1518
Wallan	0	M	1505
Wallan	1	F	9664
Wallan	1	M	9940
Whittlesea	0	F	774
Whittlesea	0	M	715
Whittlesea	1	F	4601
Whittlesea	1	M	4574
Epping - East	0	F	1371
Epping - East	0	M	1288
Epping - East	1	F	5256
Epping - East	1	M	5230
Epping - South	0	F	875
Epping - South	0	M	981
Epping - South	1	F	3235
Epping - South	1	M	3111
Epping (Vic.) - West	0	F	1272
Epping (Vic.) - West	0	M	1282
Epping (Vic.) - West	1	F	4802
Epping (Vic.) - West	1	M	4786
South Morang - North	0	F	751
South Morang - North	0	M	729
South Morang - North	1	F	5637
South Morang - North	1	M	5478
South Morang - South	0	F	867
South Morang - South	0	M	852
South Morang - South	1	F	5452
South Morang - South	1	M	5224
Wollert	0	F	2950
Wollert	0	M	2982
Wollert	1	F	9158
Wollert	1	M	9313
Doreen - North	0	F	798
Doreen - North	0	M	720
Doreen - North	1	F	7548
Doreen - North	1	M	7236
Doreen - South	0	F	695
Doreen - South	0	M	612
Doreen - South	1	F	4701
Doreen - South	1	M	4463
Lalor - East	0	F	1186
Lalor - East	0	M	1282
Lalor - East	1	F	3736
Lalor - East	1	M	3748
Lalor - West	0	F	1228
Lalor - West	0	M	1194
Lalor - West	1	F	5598
Lalor - West	1	M	5488
Mernda - North	0	F	999
Mernda - North	0	M	956
Mernda - North	1	F	4867
Mernda - North	1	M	4603
Mernda - South	0	F	1055
Mernda - South	0	M	1001
Mernda - South	1	F	5014
Mernda - South	1	M	4873
Airport West	0	F	418
Airport West	0	M	423
Airport West	1	F	3773
Airport West	1	M	3556
Essendon Airport	0	F	2
Essendon Airport	0	M	-1
Essendon Airport	1	F	4
Essendon Airport	1	M	6
Keilor	0	F	372
Keilor	0	M	311
Keilor	1	F	3961
Keilor	1	M	3905
Niddrie - Essendon West	0	F	360
Niddrie - Essendon West	0	M	324
Niddrie - Essendon West	1	F	3505
Niddrie - Essendon West	1	M	3271
Strathmore	0	F	376
Strathmore	0	M	357
Strathmore	1	F	4661
Strathmore	1	M	4636
Avondale Heights	0	F	757
Avondale Heights	0	M	746
Avondale Heights	1	F	5600
Avondale Heights	1	M	5286
Keilor East	0	F	784
Keilor East	0	M	672
Keilor East	1	F	6996
Keilor East	1	M	6620
Gisborne	0	F	510
Gisborne	0	M	505
Gisborne	1	F	6691
Gisborne	1	M	6513
Macedon	0	F	165
Macedon	0	M	184
Macedon	1	F	1523
Macedon	1	M	1651
Riddells Creek	0	F	178
Riddells Creek	0	M	159
Riddells Creek	1	F	2130
Riddells Creek	1	M	1995
Romsey	0	F	471
Romsey	0	M	478
Romsey	1	F	4951
Romsey	1	M	4866
Coburg North	0	F	688
Coburg North	0	M	702
Coburg North	1	F	3589
Coburg North	1	M	3447
Fawkner	0	F	1509
Fawkner	0	M	1790
Fawkner	1	F	5362
Fawkner	1	M	5343
Gowanbrae	0	F	120
Gowanbrae	0	M	116
Gowanbrae	1	F	1492
Gowanbrae	1	M	1386
Hadfield	0	F	486
Hadfield	0	M	572
Hadfield	1	F	2709
Hadfield	1	M	2473
Glenroy - East	0	F	1772
Glenroy - East	0	M	2046
Glenroy - East	1	F	5667
Glenroy - East	1	M	5299
Glenroy - West	0	F	1328
Glenroy - West	0	M	1562
Glenroy - West	1	F	3045
Glenroy - West	1	M	2924
Oak Park	0	F	799
Oak Park	0	M	841
Oak Park	1	F	3205
Oak Park	1	M	3058
Pascoe Vale	0	F	1407
Pascoe Vale	0	M	1339
Pascoe Vale	1	F	7507
Pascoe Vale	1	M	6964
Sunbury	0	F	603
Sunbury	0	M	582
Sunbury	1	F	6240
Sunbury	1	M	6247
Diggers Rest	0	F	373
Diggers Rest	0	M	360
Diggers Rest	1	F	2250
Diggers Rest	1	M	2257
Sunbury - South	0	F	834
Sunbury - South	0	M	760
Sunbury - South	1	F	6982
Sunbury - South	1	M	6412
Sunbury - West	0	F	577
Sunbury - West	0	M	515
Sunbury - West	1	F	5117
Sunbury - West	1	M	4961
Broadmeadows	0	F	2058
Broadmeadows	0	M	2791
Broadmeadows	1	F	4432
Broadmeadows	1	M	4576
Campbellfield - Coolaroo	0	F	1550
Campbellfield - Coolaroo	0	M	1837
Campbellfield - Coolaroo	1	F	6292
Campbellfield - Coolaroo	1	M	6377
Gladstone Park - Westmeadows	0	F	1175
Gladstone Park - Westmeadows	0	M	1118
Gladstone Park - Westmeadows	1	F	7988
Gladstone Park - Westmeadows	1	M	7747
Greenvale - Bulla	0	F	1146
Greenvale - Bulla	0	M	1172
Greenvale - Bulla	1	F	9927
Greenvale - Bulla	1	M	9853
Meadow Heights	0	F	1474
Meadow Heights	0	M	1520
Meadow Heights	1	F	6102
Meadow Heights	1	M	5793
Melbourne Airport	0	F	23
Melbourne Airport	0	M	44
Melbourne Airport	1	F	36
Melbourne Airport	1	M	28
Tullamarine	0	F	548
Tullamarine	0	M	582
Tullamarine	1	F	2772
Tullamarine	1	M	2671
Craigieburn - Central	0	F	933
Craigieburn - Central	0	M	974
Craigieburn - Central	1	F	3114
Craigieburn - Central	1	M	3082
Craigieburn - North	0	F	1424
Craigieburn - North	0	M	1407
Craigieburn - North	1	F	4730
Craigieburn - North	1	M	4753
Craigieburn - South	0	F	2603
Craigieburn - South	0	M	2729
Craigieburn - South	1	F	8103
Craigieburn - South	1	M	8240
Mickleham - Yuroke	0	F	3204
Mickleham - Yuroke	0	M	3040
Mickleham - Yuroke	1	F	8390
Mickleham - Yuroke	1	M	8739
Craigieburn - North West	0	F	1583
Craigieburn - North West	0	M	1629
Craigieburn - North West	1	F	3242
Craigieburn - North West	1	M	3389
Craigieburn - West	0	F	2089
Craigieburn - West	0	M	2103
Craigieburn - West	1	F	4456
Craigieburn - West	1	M	4350
Roxburgh Park (South) - Somerton	0	F	910
Roxburgh Park (South) - Somerton	0	M	968
Roxburgh Park (South) - Somerton	1	F	3836
Roxburgh Park (South) - Somerton	1	M	3766
Roxburgh Park - North	0	F	1409
Roxburgh Park - North	0	M	1462
Roxburgh Park - North	1	F	5992
Roxburgh Park - North	1	M	5793
Bayswater	0	F	1212
Bayswater	0	M	1129
Bayswater	1	F	5188
Bayswater	1	M	5061
Knoxfield - Scoresby	0	F	1618
Knoxfield - Scoresby	0	M	1460
Knoxfield - Scoresby	1	F	6751
Knoxfield - Scoresby	1	M	6769
Lysterfield	0	F	269
Lysterfield	0	M	241
Lysterfield	1	F	3032
Lysterfield	1	M	3049
Rowville - Central	0	F	1139
Rowville - Central	0	M	905
Rowville - Central	1	F	6721
Rowville - Central	1	M	6651
Rowville - North	0	F	470
Rowville - North	0	M	404
Rowville - North	1	F	3568
Rowville - North	1	M	3470
Rowville - South	0	F	607
Rowville - South	0	M	538
Rowville - South	1	F	4596
Rowville - South	1	M	4637
Wantirna	0	F	1320
Wantirna	0	M	1168
Wantirna	1	F	6048
Wantirna	1	M	5806
Wantirna South	0	F	1684
Wantirna South	0	M	1454
Wantirna South	1	F	7639
Wantirna South	1	M	7168
Boronia	0	F	1904
Boronia	0	M	1618
Boronia	1	F	10210
Boronia	1	M	9826
Ferntree Gully - North	0	F	860
Ferntree Gully - North	0	M	772
Ferntree Gully - North	1	F	6387
Ferntree Gully - North	1	M	6122
Ferntree Gully (South) - Upper Ferntree Gully	0	F	943
Ferntree Gully (South) - Upper Ferntree Gully	0	M	871
Ferntree Gully (South) - Upper Ferntree Gully	1	F	6812
Ferntree Gully (South) - Upper Ferntree Gully	1	M	6702
The Basin	0	F	199
The Basin	0	M	191
The Basin	1	F	1999
The Basin	1	M	1959
Donvale - Park Orchards	0	F	1037
Donvale - Park Orchards	0	M	928
Donvale - Park Orchards	1	F	7327
Donvale - Park Orchards	1	M	6975
Warrandyte - Wonga Park	0	F	382
Warrandyte - Wonga Park	0	M	372
Warrandyte - Wonga Park	1	F	4706
Warrandyte - Wonga Park	1	M	4648
Bayswater North	0	F	668
Bayswater North	0	M	595
Bayswater North	1	F	5402
Bayswater North	1	M	5205
Croydon Hills - Warranwood	0	F	733
Croydon Hills - Warranwood	0	M	696
Croydon Hills - Warranwood	1	F	8473
Croydon Hills - Warranwood	1	M	8154
Ringwood	0	F	2115
Ringwood	0	M	1941
Ringwood	1	F	7482
Ringwood	1	M	7181
Ringwood East	0	F	1570
Ringwood East	0	M	1433
Ringwood East	1	F	9250
Ringwood East	1	M	8882
Ringwood North	0	F	475
Ringwood North	0	M	416
Ringwood North	1	F	4418
Ringwood North	1	M	4345
Croydon - East	0	F	1275
Croydon - East	0	M	1102
Croydon - East	1	F	7241
Croydon - East	1	M	6490
Croydon - West	0	F	962
Croydon - West	0	M	857
Croydon - West	1	F	6529
Croydon - West	1	M	5798
Croydon South	0	F	275
Croydon South	0	M	230
Croydon South	1	F	2256
Croydon South	1	M	2137
Forest Hill	0	F	1105
Forest Hill	0	M	1021
Forest Hill	1	F	4531
Forest Hill	1	M	4118
Mitcham (Vic.)	0	F	1536
Mitcham (Vic.)	0	M	1277
Mitcham (Vic.)	1	F	7131
Mitcham (Vic.)	1	M	6849
Nunawading	0	F	1312
Nunawading	0	M	1300
Nunawading	1	F	5059
Nunawading	1	M	4741
Vermont	0	F	1013
Vermont	0	M	853
Vermont	1	F	4601
Vermont	1	M	4529
Vermont South	0	F	1350
Vermont South	0	M	1169
Vermont South	1	F	4860
Vermont South	1	M	4575
Belgrave - Selby	0	F	414
Belgrave - Selby	0	M	439
Belgrave - Selby	1	F	4565
Belgrave - Selby	1	M	4588
Chirnside Park	0	F	642
Chirnside Park	0	M	601
Chirnside Park	1	F	5353
Chirnside Park	1	M	5179
Healesville - Yarra Glen	0	F	667
Healesville - Yarra Glen	0	M	626
Healesville - Yarra Glen	1	F	6543
Healesville - Yarra Glen	1	M	6228
Kilsyth	0	F	561
Kilsyth	0	M	522
Kilsyth	1	F	4612
Kilsyth	1	M	4220
Lilydale - Coldstream	0	F	940
Lilydale - Coldstream	0	M	862
Lilydale - Coldstream	1	F	9083
Lilydale - Coldstream	1	M	8713
Monbulk - Silvan	0	F	254
Monbulk - Silvan	0	M	249
Monbulk - Silvan	1	F	2625
Monbulk - Silvan	1	M	2688
Montrose	0	F	258
Montrose	0	M	246
Montrose	1	F	3268
Montrose	1	M	3172
Mooroolbark	0	F	1362
Mooroolbark	0	M	1256
Mooroolbark	1	F	10309
Mooroolbark	1	M	10218
Mount Dandenong - Olinda	0	F	436
Mount Dandenong - Olinda	0	M	423
Mount Dandenong - Olinda	1	F	4400
Mount Dandenong - Olinda	1	M	4445
Mount Evelyn	0	F	275
Mount Evelyn	0	M	283
Mount Evelyn	1	F	4662
Mount Evelyn	1	M	4580
Upwey - Tecoma	0	F	387
Upwey - Tecoma	0	M	375
Upwey - Tecoma	1	F	4511
Upwey - Tecoma	1	M	4503
Wandin - Seville	0	F	281
Wandin - Seville	0	M	281
Wandin - Seville	1	F	3728
Wandin - Seville	1	M	3619
Yarra Valley	0	F	902
Yarra Valley	0	M	958
Yarra Valley	1	F	7453
Yarra Valley	1	M	7489
Emerald - Cockatoo	0	F	993
Emerald - Cockatoo	0	M	970
Emerald - Cockatoo	1	F	8209
Emerald - Cockatoo	1	M	8460
Beaconsfield - Officer	0	F	1807
Beaconsfield - Officer	0	M	1723
Beaconsfield - Officer	1	F	10187
Beaconsfield - Officer	1	M	9921
Bunyip - Garfield	0	F	518
Bunyip - Garfield	0	M	510
Bunyip - Garfield	1	F	4428
Bunyip - Garfield	1	M	4419
Koo Wee Rup	0	F	517
Koo Wee Rup	0	M	488
Koo Wee Rup	1	F	4574
