CED_NAME16	Age	UsualResidence	persons
Watson	15-24	Visitor from ACT	6
Watson	15-24	Visitor from NSW	343
Watson	15-24	Visitor from QLD	5
Watson	15-24	Visitor from VIC	7
Watson	15-24	Visitor from WA	8
Watson	15-24	Visitor same SA2	15
Watson	25-34	Home	28899
Watson	25-34	Visitor from NSW	510
Watson	25-34	Visitor from QLD	7
Watson	25-34	Visitor from SA	3
Watson	25-34	Visitor from TAS	3
Watson	25-34	Visitor from VIC	9
Watson	25-34	Visitor from WA	5
Watson	25-34	Visitor same SA2	37
Watson	35-44	Home	25283
Watson	35-44	Visitor from ACT	6
Watson	35-44	Visitor from NSW	311
Watson	35-44	Visitor from QLD	6
Watson	35-44	Visitor from VIC	9
Watson	35-44	Visitor same SA2	29
Watson	45-54	Home	22115
Watson	45-54	Visitor from NSW	287
Watson	45-54	Visitor from QLD	6
Watson	45-54	Visitor from VIC	4
Watson	45-54	Visitor same SA2	23
Watson	55-64	Home	19843
Watson	55-64	Visitor from ACT	5
Watson	55-64	Visitor from NSW	264
Watson	55-64	Visitor from QLD	15
Watson	55-64	Visitor from VIC	15
Watson	55-64	Visitor same SA2	23
Watson	65-74	Home	13851
Watson	65-74	Visitor from NSW	178
Watson	65-74	Visitor from QLD	5
Watson	65-74	Visitor from VIC	4
Watson	65-74	Visitor same SA2	22
Watson	75-84	Home	8238
Watson	75-84	Visitor from NSW	117
Watson	75-84	Visitor from QLD	7
Watson	75-84	Visitor same SA2	31
Watson	85+	Home	3848
Watson	85+	Visitor from NSW	107
Watson	85+	Visitor same SA2	39
Wentworth	0-14	Home	20974
Wentworth	0-14	Visitor from NSW	283
Wentworth	0-14	Visitor from WA	3
Wentworth	0-14	Visitor same SA2	5
Wentworth	15-24	Home	12676
Wentworth	15-24	Visitor from ACT	29
Wentworth	15-24	Visitor from NSW	390
Wentworth	15-24	Visitor from QLD	13
Wentworth	15-24	Visitor from VIC	22
Wentworth	15-24	Visitor from WA	8
Wentworth	15-24	Visitor same SA2	3
Wentworth	25-34	Home	28021
Wentworth	25-34	Visitor from ACT	10
Wentworth	25-34	Visitor from NSW	625
Wentworth	25-34	Visitor from QLD	11
Wentworth	25-34	Visitor from SA	3
Wentworth	25-34	Visitor from VIC	23
Wentworth	25-34	Visitor from WA	20
Wentworth	25-34	Visitor same SA2	17
Wentworth	35-44	Home	21918
Wentworth	35-44	Visitor from NSW	424
Wentworth	35-44	Visitor from QLD	11
Wentworth	35-44	Visitor from SA	3
Wentworth	35-44	Visitor from VIC	28
Wentworth	35-44	Visitor from WA	4
Wentworth	35-44	Visitor same SA2	17
Wentworth	45-54	Home	18363
Wentworth	45-54	Visitor from NSW	299
Wentworth	45-54	Visitor from QLD	10
Wentworth	45-54	Visitor from SA	4
Wentworth	45-54	Visitor from TAS	5
Wentworth	45-54	Visitor from VIC	22
Wentworth	45-54	Visitor same SA2	10
Wentworth	55-64	Home	14119
Wentworth	55-64	Visitor from ACT	3
Wentworth	55-64	Visitor from NSW	295
Wentworth	55-64	Visitor from QLD	23
Wentworth	55-64	Visitor from SA	3
Wentworth	55-64	Visitor from VIC	21
Wentworth	55-64	Visitor from WA	10
Wentworth	55-64	Visitor same SA2	12
Wentworth	65-74	Home	11505
Wentworth	65-74	Visitor from NSW	252
Wentworth	65-74	Visitor from QLD	16
Wentworth	65-74	Visitor from SA	5
Wentworth	65-74	Visitor from TAS	5
Wentworth	65-74	Visitor from VIC	11
Wentworth	65-74	Visitor from WA	6
Wentworth	65-74	Visitor same SA2	53
Wentworth	75-84	Home	7513
Wentworth	75-84	Visitor from NSW	168
Wentworth	75-84	Visitor from QLD	9
Wentworth	75-84	Visitor from VIC	3
Wentworth	75-84	Visitor same SA2	102
Wentworth	85+	Home	3369
Wentworth	85+	Visitor from NSW	97
Wentworth	85+	Visitor same SA2	314
Werriwa	0-14	Home	44450
Werriwa	0-14	Visitor from NSW	465
Werriwa	0-14	Visitor from QLD	14
Werriwa	0-14	Visitor from VIC	11
Werriwa	0-14	Visitor same SA2	26
Werriwa	15-24	Home	28079
Werriwa	15-24	Visitor from NSW	308
Werriwa	15-24	Visitor from QLD	8
Werriwa	15-24	Visitor from VIC	4
Werriwa	15-24	Visitor from WA	3
Werriwa	15-24	Visitor same SA2	25
Werriwa	25-34	Home	26410
Werriwa	25-34	Visitor from ACT	3
Werriwa	25-34	Visitor from NSW	500
Werriwa	25-34	Visitor from QLD	14
Werriwa	25-34	Visitor from SA	4
Werriwa	25-34	Visitor from VIC	8
Werriwa	25-34	Visitor same SA2	32
Werriwa	35-44	Home	28270
Werriwa	35-44	Visitor from NSW	369
Werriwa	35-44	Visitor from QLD	18
Werriwa	35-44	Visitor from SA	5
Werriwa	35-44	Visitor from VIC	5
Werriwa	35-44	Visitor same SA2	14
Werriwa	45-54	Home	24886
Werriwa	45-54	Visitor from NSW	278
Werriwa	45-54	Visitor from QLD	10
Werriwa	45-54	Visitor from VIC	8
Werriwa	45-54	Visitor from WA	5
Werriwa	45-54	Visitor same SA2	17
Werriwa	55-64	Home	21748
Werriwa	55-64	Visitor from NSW	241
Werriwa	55-64	Visitor from QLD	10
Werriwa	55-64	Visitor from TAS	4
Werriwa	55-64	Visitor from VIC	3
Werriwa	55-64	Visitor same SA2	33
Werriwa	65-74	Home	13435
Werriwa	65-74	Visitor from NSW	163
Werriwa	65-74	Visitor from QLD	6
Werriwa	65-74	Visitor from VIC	3
Werriwa	65-74	Visitor same SA2	34
Werriwa	75-84	Home	6210
Werriwa	75-84	Visitor from NSW	121
Werriwa	75-84	Visitor from VIC	4
Werriwa	75-84	Visitor same SA2	44
Werriwa	85+	Home	2165
Werriwa	85+	Visitor from NSW	80
Werriwa	85+	Visitor same SA2	44
Whitlam	0-14	Home	30725
Whitlam	0-14	Visitor from NSW	590
Whitlam	0-14	Visitor from QLD	7
Whitlam	0-14	Visitor from VIC	5
Whitlam	0-14	Visitor same SA2	16
Whitlam	15-24	Home	18841
Whitlam	15-24	Visitor from ACT	9
Whitlam	15-24	Visitor from NSW	716
Whitlam	15-24	Visitor from QLD	14
Whitlam	15-24	Visitor from VIC	4
Whitlam	15-24	Visitor same SA2	20
Whitlam	25-34	Home	18950
Whitlam	25-34	Visitor from NSW	612
Whitlam	25-34	Visitor from QLD	3
Whitlam	25-34	Visitor from SA	4
Whitlam	25-34	Visitor from VIC	4
Whitlam	25-34	Visitor same SA2	18
Whitlam	35-44	Home	19490
Whitlam	35-44	Visitor from ACT	3
Whitlam	35-44	Visitor from NSW	438
Whitlam	35-44	Visitor from QLD	15
Whitlam	35-44	Visitor from VIC	6
Whitlam	35-44	Visitor same SA2	16
Whitlam	45-54	Home	20557
Whitlam	45-54	Visitor from ACT	4
Whitlam	45-54	Visitor from NSW	434
Whitlam	45-54	Visitor from NT	5
Whitlam	45-54	Visitor from QLD	21
Whitlam	45-54	Visitor from VIC	3
Whitlam	45-54	Visitor from WA	4
Whitlam	45-54	Visitor same SA2	23
Whitlam	55-64	Home	20618
Whitlam	55-64	Visitor from ACT	5
Whitlam	55-64	Visitor from NSW	409
Whitlam	55-64	Visitor from NT	4
Whitlam	55-64	Visitor from QLD	25
Whitlam	55-64	Visitor from SA	4
Whitlam	55-64	Visitor from VIC	7
Whitlam	55-64	Visitor from WA	10
Whitlam	55-64	Visitor same SA2	31
Whitlam	65-74	Home	18425
Whitlam	65-74	Visitor from ACT	4
Whitlam	65-74	Visitor from NSW	375
Whitlam	65-74	Visitor from QLD	18
Whitlam	65-74	Visitor from SA	3
Whitlam	65-74	Visitor from VIC	8
Whitlam	65-74	Visitor from WA	3
Whitlam	65-74	Visitor same SA2	35
Whitlam	75-84	Home	11770
Whitlam	75-84	Visitor from NSW	235
Whitlam	75-84	Visitor from QLD	8
Whitlam	75-84	Visitor same SA2	38
Whitlam	85+	Home	4308
Whitlam	85+	Visitor from NSW	132
Whitlam	85+	Visitor same SA2	19
Migratory - Offshore - Shipping (NSW)	35-44	Visitor from NSW	3
Migratory - Offshore - Shipping (NSW)	45-54	Visitor from NSW	3
Migratory - Offshore - Shipping (NSW)	45-54	Visitor from VIC	8
Migratory - Offshore - Shipping (NSW)	55-64	Visitor from NSW	4
Migratory - Offshore - Shipping (NSW)	55-64	Visitor from QLD	4
Migratory - Offshore - Shipping (NSW)	55-64	Visitor from VIC	4
Migratory - Offshore - Shipping (NSW)	65-74	Visitor from NSW	3
Aston	0-14	Home	26788
Aston	0-14	Visitor from NSW	9
Aston	0-14	Visitor from VIC	335
Aston	0-14	Visitor same SA2	7
Aston	15-24	Home	18486
Aston	15-24	Visitor from NSW	13
Aston	15-24	Visitor from QLD	9
Aston	15-24	Visitor from TAS	5
Aston	15-24	Visitor from VIC	428
Aston	15-24	Visitor from WA	5
Aston	15-24	Visitor same SA2	11
Aston	25-34	Home	19724
Aston	25-34	Visitor from NSW	7
Aston	25-34	Visitor from QLD	6
Aston	25-34	Visitor from VIC	413
Aston	25-34	Visitor from WA	3
Aston	25-34	Visitor same SA2	10
Aston	35-44	Home	21941
Aston	35-44	Visitor from NSW	4
Aston	35-44	Visitor from QLD	8
Aston	35-44	Visitor from VIC	311
Aston	35-44	Visitor same SA2	7
Aston	45-54	Home	21190
Aston	45-54	Visitor from NSW	3
Aston	45-54	Visitor from QLD	10
Aston	45-54	Visitor from SA	3
Aston	45-54	Visitor from VIC	258
Aston	45-54	Visitor same SA2	9
Aston	55-64	Home	20084
Aston	55-64	Visitor from NSW	4
Aston	55-64	Visitor from QLD	11
Aston	55-64	Visitor from SA	5
Aston	55-64	Visitor from VIC	219
Aston	55-64	Visitor same SA2	16
Aston	65-74	Home	15412
Aston	65-74	Visitor from NSW	3
Aston	65-74	Visitor from QLD	9
Aston	65-74	Visitor from VIC	229
Aston	65-74	Visitor from WA	3
Aston	65-74	Visitor same SA2	20
Aston	75-84	Home	8567
Aston	75-84	Visitor from NSW	3
Aston	75-84	Visitor from QLD	5
Aston	75-84	Visitor from VIC	208
Aston	75-84	Visitor from WA	3
Aston	75-84	Visitor same SA2	17
Aston	85+	Home	3399
Aston	85+	Visitor from VIC	157
Aston	85+	Visitor same SA2	18
Ballarat	0-14	Home	27463
Ballarat	0-14	Visitor from NSW	6
Ballarat	0-14	Visitor from QLD	4
Ballarat	0-14	Visitor from TAS	3
Ballarat	0-14	Visitor from VIC	531
Ballarat	0-14	Visitor from WA	3
Ballarat	0-14	Visitor same SA2	21
Ballarat	15-24	Home	16953
Ballarat	15-24	Visitor from NSW	20
Ballarat	15-24	Visitor from NT	7
Ballarat	15-24	Visitor from QLD	9
Ballarat	15-24	Visitor from SA	7
Ballarat	15-24	Visitor from VIC	880
Ballarat	15-24	Visitor from WA	4
Ballarat	15-24	Visitor same SA2	23
Ballarat	25-34	Home	18152
Ballarat	25-34	Visitor from NSW	18
Ballarat	25-34	Visitor from QLD	11
Ballarat	25-34	Visitor from SA	4
Ballarat	25-34	Visitor from VIC	647
Ballarat	25-34	Visitor from WA	6
Ballarat	25-34	Visitor same SA2	14
Ballarat	35-44	Home	17997
Ballarat	35-44	Visitor from NSW	19
Ballarat	35-44	Visitor from QLD	4
Ballarat	35-44	Visitor from VIC	514
Ballarat	35-44	Visitor from WA	3
Ballarat	35-44	Visitor same SA2	18
Ballarat	45-54	Home	18975
Ballarat	45-54	Visitor from NSW	9
Ballarat	45-54	Visitor from QLD	18
Ballarat	45-54	Visitor from VIC	511
Ballarat	45-54	Visitor from WA	8
Ballarat	45-54	Visitor same SA2	24
Ballarat	55-64	Home	18578
Ballarat	55-64	Visitor from NSW	12
Ballarat	55-64	Visitor from QLD	17
Ballarat	55-64	Visitor from SA	3
Ballarat	55-64	Visitor from TAS	3
Ballarat	55-64	Visitor from VIC	484
Ballarat	55-64	Visitor from WA	3
Ballarat	55-64	Visitor same SA2	39
Ballarat	65-74	Home	16293
Ballarat	65-74	Visitor from NSW	10
Ballarat	65-74	Visitor from QLD	17
Ballarat	65-74	Visitor from SA	11
Ballarat	65-74	Visitor from VIC	392
Ballarat	65-74	Visitor from WA	8
Ballarat	65-74	Visitor same SA2	55
Ballarat	75-84	Home	8555
Ballarat	75-84	Visitor from NSW	5
Ballarat	75-84	Visitor from VIC	218
Ballarat	75-84	Visitor same SA2	40
Ballarat	85+	Home	3363
Ballarat	85+	Visitor from NSW	3
Ballarat	85+	Visitor from VIC	132
Ballarat	85+	Visitor same SA2	16
Bendigo	0-14	Home	27002
Bendigo	0-14	Visitor from NSW	8
Bendigo	0-14	Visitor from TAS	5
Bendigo	0-14	Visitor from VIC	424
Bendigo	0-14	Visitor same SA2	11
Bendigo	15-24	Home	16099
Bendigo	15-24	Visitor from NSW	29
Bendigo	15-24	Visitor from NT	4
Bendigo	15-24	Visitor from QLD	14
Bendigo	15-24	Visitor from SA	10
Bendigo	15-24	Visitor from TAS	7
Bendigo	15-24	Visitor from VIC	858
Bendigo	15-24	Visitor from WA	7
Bendigo	15-24	Visitor same SA2	15
Bendigo	25-34	Home	17676
Bendigo	25-34	Visitor from ACT	4
Bendigo	25-34	Visitor from NSW	12
Bendigo	25-34	Visitor from QLD	16
Bendigo	25-34	Visitor from SA	3
Bendigo	25-34	Visitor from VIC	700
Bendigo	25-34	Visitor from WA	7
Bendigo	25-34	Visitor same SA2	14
Bendigo	35-44	Home	17716
Bendigo	35-44	Visitor from NSW	12
Bendigo	35-44	Visitor from NT	5
Bendigo	35-44	Visitor from QLD	14
Bendigo	35-44	Visitor from SA	7
Bendigo	35-44	Visitor from TAS	4
Bendigo	35-44	Visitor from VIC	485
Bendigo	35-44	Visitor from WA	3
Bendigo	35-44	Visitor same SA2	21
Bendigo	45-54	Home	18493
Bendigo	45-54	Visitor from NSW	11
Bendigo	45-54	Visitor from QLD	11
Bendigo	45-54	Visitor from SA	9
Bendigo	45-54	Visitor from VIC	497
Bendigo	45-54	Visitor from WA	4
Bendigo	45-54	Visitor same SA2	22
Bendigo	55-64	Home	19203
Bendigo	55-64	Visitor from NSW	26
Bendigo	55-64	Visitor from NT	3
Bendigo	55-64	Visitor from QLD	14
Bendigo	55-64	Visitor from SA	6
Bendigo	55-64	Visitor from TAS	7
Bendigo	55-64	Visitor from VIC	543
Bendigo	55-64	Visitor from WA	13
Bendigo	55-64	Visitor same SA2	34
Bendigo	65-74	Home	17243
Bendigo	65-74	Visitor from NSW	25
Bendigo	65-74	Visitor from QLD	19
Bendigo	65-74	Visitor from SA	7
Bendigo	65-74	Visitor from TAS	8
Bendigo	65-74	Visitor from VIC	391
Bendigo	65-74	Visitor from WA	7
Bendigo	65-74	Visitor same SA2	41
Bendigo	75-84	Home	9619
Bendigo	75-84	Visitor from NSW	15
Bendigo	75-84	Visitor from SA	6
Bendigo	75-84	Visitor from VIC	212
Bendigo	75-84	Visitor same SA2	47
Bendigo	85+	Home	3872
Bendigo	85+	Visitor from NSW	4
Bendigo	85+	Visitor from VIC	140
Bendigo	85+	Visitor from WA	3
Bendigo	85+	Visitor same SA2	18
Bruce	0-14	Home	33171
Bruce	0-14	Visitor from QLD	3
Bruce	0-14	Visitor from VIC	393
Bruce	0-14	Visitor from WA	3
Bruce	0-14	Visitor same SA2	19
Bruce	15-24	Home	22839
Bruce	15-24	Visitor from NSW	3
Bruce	15-24	Visitor from QLD	5
Bruce	15-24	Visitor from SA	5
Bruce	15-24	Visitor from VIC	429
Bruce	15-24	Visitor same SA2	11
Bruce	25-34	Home	25863
Bruce	25-34	Visitor from NSW	12
Bruce	25-34	Visitor from NT	3
Bruce	25-34	Visitor from QLD	6
Bruce	25-34	Visitor from SA	3
Bruce	25-34	Visitor from TAS	10
Bruce	25-34	Visitor from VIC	595
Bruce	25-34	Visitor same SA2	26
Bruce	35-44	Home	24587
Bruce	35-44	Visitor from NSW	3
Bruce	35-44	Visitor from NT	4
Bruce	35-44	Visitor from QLD	10
Bruce	35-44	Visitor from SA	5
Bruce	35-44	Visitor from TAS	4
Bruce	35-44	Visitor from VIC	418
Bruce	35-44	Visitor from WA	3
Bruce	35-44	Visitor same SA2	26
Bruce	45-54	Home	22564
Bruce	45-54	Visitor from NSW	10
Bruce	45-54	Visitor from QLD	15
Bruce	45-54	Visitor from SA	3
Bruce	45-54	Visitor from VIC	318
Bruce	45-54	Visitor from WA	3
Bruce	45-54	Visitor same SA2	29
Bruce	55-64	Home	20879
Bruce	55-64	Visitor from NSW	9
Bruce	55-64	Visitor from QLD	8
Bruce	55-64	Visitor from SA	6
Bruce	55-64	Visitor from TAS	3
Bruce	55-64	Visitor from VIC	314
Bruce	55-64	Visitor from WA	4
Bruce	55-64	Visitor same SA2	24
Bruce	65-74	Home	14848
Bruce	65-74	Visitor from NSW	4
Bruce	65-74	Visitor from VIC	221
Bruce	65-74	Visitor from WA	3
Bruce	65-74	Visitor same SA2	31
Bruce	75-84	Home	7785
Bruce	75-84	Visitor from NSW	3
Bruce	75-84	Visitor from QLD	6
Bruce	75-84	Visitor from SA	4
Bruce	75-84	Visitor from VIC	218
Bruce	75-84	Visitor same SA2	27
Bruce	85+	Home	3098
Bruce	85+	Visitor from VIC	144
Bruce	85+	Visitor same SA2	4
Calwell	0-14	Home	44300
Calwell	0-14	Visitor from NSW	6
Calwell	0-14	Visitor from QLD	3
Calwell	0-14	Visitor from VIC	332
Calwell	0-14	Visitor from WA	4
Calwell	0-14	Visitor same SA2	19
Calwell	15-24	Home	24975
Calwell	15-24	Visitor from NSW	11
Calwell	15-24	Visitor from QLD	4
Calwell	15-24	Visitor from SA	4
Calwell	15-24	Visitor from TAS	5
Calwell	15-24	Visitor from VIC	345
Calwell	15-24	Visitor same SA2	11
Calwell	25-34	Home	31684
Calwell	25-34	Visitor from NSW	16
Calwell	25-34	Visitor from NT	6
Calwell	25-34	Visitor from QLD	7
Calwell	25-34	Visitor from SA	5
Calwell	25-34	Visitor from TAS	3
Calwell	25-34	Visitor from VIC	469
Calwell	25-34	Visitor from WA	6
Calwell	25-34	Visitor same SA2	31
Calwell	35-44	Home	29319
Calwell	35-44	Visitor from NSW	6
Calwell	35-44	Visitor from QLD	8
Calwell	35-44	Visitor from VIC	291
Calwell	35-44	Visitor same SA2	17
Calwell	45-54	Home	21156
Calwell	45-54	Visitor from NSW	3
Calwell	45-54	Visitor from QLD	6
Calwell	45-54	Visitor from VIC	219
Calwell	45-54	Visitor from WA	3
Calwell	45-54	Visitor same SA2	12
Calwell	55-64	Home	17596
Calwell	55-64	Visitor from NSW	18
Calwell	55-64	Visitor from QLD	11
Calwell	55-64	Visitor from SA	5
Calwell	55-64	Visitor from VIC	216
Calwell	55-64	Visitor same SA2	17
Calwell	65-74	Home	10429
Calwell	65-74	Visitor from NSW	6
Calwell	65-74	Visitor from QLD	8
Calwell	65-74	Visitor from TAS	5
Calwell	65-74	Visitor from VIC	140
Calwell	65-74	Visitor same SA2	25
Calwell	75-84	Home	4811
Calwell	75-84	Visitor from QLD	6
Calwell	75-84	Visitor from VIC	80
Calwell	75-84	Visitor same SA2	15
Calwell	85+	Home	1438
Calwell	85+	Visitor from VIC	31
Calwell	85+	Visitor same SA2	8
Casey	0-14	Home	28695
Casey	0-14	Visitor from VIC	398
Casey	0-14	Visitor same SA2	5
Casey	15-24	Home	17599
Casey	15-24	Visitor from NSW	7
Casey	15-24	Visitor from NT	3
Casey	15-24	Visitor from SA	5
Casey	15-24	Visitor from VIC	578
Casey	15-24	Visitor from WA	3
Casey	15-24	Visitor same SA2	17
Casey	25-34	Home	18621
Casey	25-34	Visitor from NSW	9
Casey	25-34	Visitor from QLD	11
Casey	25-34	Visitor from VIC	480
Casey	25-34	Visitor same SA2	12
Casey	35-44	Home	20030
Casey	35-44	Visitor from NSW	5
Casey	35-44	Visitor from QLD	4
Casey	35-44	Visitor from SA	3
Casey	35-44	Visitor from VIC	326
Casey	35-44	Visitor same SA2	11
Casey	45-54	Home	21149
Casey	45-54	Visitor from NSW	11
Casey	45-54	Visitor from QLD	7
Casey	45-54	Visitor from VIC	293
Casey	45-54	Visitor from WA	3
Casey	45-54	Visitor same SA2	12
Casey	55-64	Home	19697
Casey	55-64	Visitor from NSW	10
Casey	55-64	Visitor from QLD	6
Casey	55-64	Visitor from TAS	5
Casey	55-64	Visitor from VIC	275
Casey	55-64	Visitor from WA	4
Casey	55-64	Visitor same SA2	34
Casey	65-74	Home	15564
Casey	65-74	Visitor from NSW	16
Casey	65-74	Visitor from QLD	21
Casey	65-74	Visitor from SA	3
Casey	65-74	Visitor from TAS	3
Casey	65-74	Visitor from VIC	193
Casey	65-74	Visitor same SA2	27
Casey	75-84	Home	8267
Casey	75-84	Visitor from QLD	3
Casey	75-84	Visitor from TAS	5
Casey	75-84	Visitor from VIC	102
Casey	75-84	Visitor same SA2	15
Casey	85+	Home	2595
Casey	85+	Visitor from VIC	45
Casey	85+	Visitor same SA2	6
Chisholm	0-14	Home	27747
Chisholm	0-14	Visitor from NSW	8
Chisholm	0-14	Visitor from QLD	9
Chisholm	0-14	Visitor from VIC	308
Chisholm	0-14	Visitor from WA	3
Chisholm	0-14	Visitor same SA2	6
Chisholm	15-24	Home	25949
Chisholm	15-24	Visitor from ACT	7
Chisholm	15-24	Visitor from NSW	53
Chisholm	15-24	Visitor from NT	9
Chisholm	15-24	Visitor from QLD	27
Chisholm	15-24	Visitor from SA	9
Chisholm	15-24	Visitor from TAS	21
Chisholm	15-24	Visitor from VIC	646
Chisholm	15-24	Visitor from WA	19
Chisholm	15-24	Visitor same SA2	15
Chisholm	25-34	Home	25428
Chisholm	25-34	Visitor from NSW	33
Chisholm	25-34	Visitor from NT	3
Chisholm	25-34	Visitor from QLD	13
Chisholm	25-34	Visitor from SA	10
Chisholm	25-34	Visitor from TAS	17
Chisholm	25-34	Visitor from VIC	570
Chisholm	25-34	Visitor from WA	4
Chisholm	25-34	Visitor same SA2	21
Chisholm	35-44	Home	23797
Chisholm	35-44	Visitor from ACT	4
Chisholm	35-44	Visitor from NSW	12
Chisholm	35-44	Visitor from QLD	5
Chisholm	35-44	Visitor from SA	4
Chisholm	35-44	Visitor from VIC	391
Chisholm	35-44	Visitor from WA	5
Chisholm	35-44	Visitor same SA2	17
Chisholm	45-54	Home	23047
Chisholm	45-54	Visitor from NSW	12
Chisholm	45-54	Visitor from QLD	4
Chisholm	45-54	Visitor from SA	3
Chisholm	45-54	Visitor from VIC	306
Chisholm	45-54	Visitor from WA	4
Chisholm	45-54	Visitor same SA2	20
Chisholm	55-64	Home	19414
Chisholm	55-64	Visitor from NSW	11
Chisholm	55-64	Visitor from QLD	10
Chisholm	55-64	Visitor from SA	4
Chisholm	55-64	Visitor from VIC	290
Chisholm	55-64	Visitor from WA	4
Chisholm	55-64	Visitor same SA2	12
Chisholm	65-74	Home	15799
Chisholm	65-74	Visitor from NSW	11
Chisholm	65-74	Visitor from QLD	10
Chisholm	65-74	Visitor from SA	6
Chisholm	65-74	Visitor from TAS	3
Chisholm	65-74	Visitor from VIC	208
Chisholm	65-74	Visitor same SA2	27
Chisholm	75-84	Home	12162
Chisholm	75-84	Visitor from NSW	10
Chisholm	75-84	Visitor from QLD	4
Chisholm	75-84	Visitor from VIC	162
Chisholm	75-84	Visitor same SA2	20
Chisholm	85+	Home	6175
Chisholm	85+	Visitor from SA	4
Chisholm	85+	Visitor from VIC	108
Chisholm	85+	Visitor from WA	4
Chisholm	85+	Visitor same SA2	15
Cooper	0-14	Home	23140
Cooper	0-14	Visitor from QLD	5
Cooper	0-14	Visitor from SA	3
Cooper	0-14	Visitor from VIC	287
Cooper	0-14	Visitor same SA2	11
Cooper	15-24	Home	16309
Cooper	15-24	Visitor from NSW	31
Cooper	15-24	Visitor from NT	4
Cooper	15-24	Visitor from QLD	15
Cooper	15-24	Visitor from SA	9
Cooper	15-24	Visitor from TAS	7
Cooper	15-24	Visitor from VIC	511
Cooper	15-24	Visitor from WA	7
Cooper	15-24	Visitor same SA2	36
Cooper	25-34	Home	28798
Cooper	25-34	Visitor from NSW	13
Cooper	25-34	Visitor from NT	4
Cooper	25-34	Visitor from QLD	9
Cooper	25-34	Visitor from SA	9
Cooper	25-34	Visitor from VIC	657
Cooper	25-34	Visitor from WA	8
Cooper	25-34	Visitor same SA2	26
Cooper	35-44	Home	24566
Cooper	35-44	Visitor from NSW	12
Cooper	35-44	Visitor from QLD	7
Cooper	35-44	Visitor from SA	3
Cooper	35-44	Visitor from TAS	4
Cooper	35-44	Visitor from VIC	381
Cooper	35-44	Visitor from WA	4
Cooper	35-44	Visitor same SA2	12
Cooper	45-54	Home	20925
Cooper	45-54	Visitor from NSW	13
Cooper	45-54	Visitor from QLD	3
Cooper	45-54	Visitor from VIC	368
Cooper	45-54	Visitor same SA2	23
Cooper	55-64	Home	15714
Cooper	55-64	Visitor from NSW	11
Cooper	55-64	Visitor from QLD	10
Cooper	55-64	Visitor from SA	10
Cooper	55-64	Visitor from TAS	6
Cooper	55-64	Visitor from VIC	283
Cooper	55-64	Visitor from WA	7
Cooper	55-64	Visitor same SA2	26
Cooper	65-74	Home	10729
Cooper	65-74	Visitor from NSW	7
Cooper	65-74	Visitor from QLD	8
Cooper	65-74	Visitor from SA	3
Cooper	65-74	Visitor from TAS	5
Cooper	65-74	Visitor from VIC	151
Cooper	65-74	Visitor same SA2	29
Cooper	75-84	Home	7400
Cooper	75-84	Visitor from NSW	4
Cooper	75-84	Visitor from QLD	6
