LGA_NAME21	AgeChild	CoupleFamily	ParentsBornAus	children
Gwydir	5-9	1	Neither	9
Gwydir	10-12	0	Both	29
Gwydir	10-12	1	Both	135
Gwydir	10-12	1	Mother only	3
Gwydir	13-14	0	Both	26
Gwydir	13-14	1	Both	68
Gwydir	13-14	1	Father only	4
Gwydir	13-14	1	Mother only	6
Gwydir	13-14	1	Neither	3
Gwydir	15-17	0	Both	28
Gwydir	15-17	1	Both	61
Gwydir	15-17	1	Father only	6
Gwydir	15-17	1	Mother only	4
Gwydir	18-20	0	Both	3
Gwydir	18-20	1	Both	7
Hawkesbury	0-4	0		7
Hawkesbury	0-4	0	Both	431
Hawkesbury	0-4	0	Father only	17
Hawkesbury	0-4	0	Mother only	27
Hawkesbury	0-4	0	Neither	12
Hawkesbury	0-4	1		13
Hawkesbury	0-4	1	Both	2792
Hawkesbury	0-4	1	Father only	231
Hawkesbury	0-4	1	Mother only	219
Hawkesbury	0-4	1	Neither	208
Hawkesbury	5-9	0		15
Hawkesbury	5-9	0	Both	607
Hawkesbury	5-9	0	Father only	40
Hawkesbury	5-9	0	Mother only	37
Hawkesbury	5-9	0	Neither	26
Hawkesbury	5-9	1		18
Hawkesbury	5-9	1	Both	2612
Hawkesbury	5-9	1	Father only	240
Hawkesbury	5-9	1	Mother only	231
Hawkesbury	5-9	1	Neither	170
Hawkesbury	10-12	0		9
Hawkesbury	10-12	0	Both	354
Hawkesbury	10-12	0	Father only	24
Hawkesbury	10-12	0	Mother only	46
Hawkesbury	10-12	0	Neither	9
Hawkesbury	10-12	1		9
Hawkesbury	10-12	1	Both	1653
Hawkesbury	10-12	1	Father only	142
Hawkesbury	10-12	1	Mother only	166
Hawkesbury	10-12	1	Neither	140
Hawkesbury	13-14	0	Both	261
Hawkesbury	13-14	0	Father only	26
Hawkesbury	13-14	0	Mother only	41
Hawkesbury	13-14	0	Neither	15
Hawkesbury	13-14	1		15
Hawkesbury	13-14	1	Both	1047
Hawkesbury	13-14	1	Father only	86
Hawkesbury	13-14	1	Mother only	112
Hawkesbury	13-14	1	Neither	89
Hawkesbury	15-17	0		10
Hawkesbury	15-17	0	Both	319
Hawkesbury	15-17	0	Father only	32
Hawkesbury	15-17	0	Mother only	53
Hawkesbury	15-17	0	Neither	14
Hawkesbury	15-17	1	Both	1213
Hawkesbury	15-17	1	Father only	130
Hawkesbury	15-17	1	Mother only	155
Hawkesbury	15-17	1	Neither	115
Hawkesbury	18-20	0	Both	100
Hawkesbury	18-20	0	Father only	11
Hawkesbury	18-20	0	Mother only	22
Hawkesbury	18-20	0	Neither	7
Hawkesbury	18-20	1	Both	429
Hawkesbury	18-20	1	Father only	43
Hawkesbury	18-20	1	Mother only	46
Hawkesbury	18-20	1	Neither	60
Hawkesbury	21-24	0	Both	41
Hawkesbury	21-24	0	Father only	11
Hawkesbury	21-24	0	Mother only	9
Hawkesbury	21-24	0	Neither	7
Hawkesbury	21-24	1	Both	177
Hawkesbury	21-24	1	Father only	22
Hawkesbury	21-24	1	Mother only	28
Hawkesbury	21-24	1	Neither	34
Hay	0-4	0	Both	17
Hay	0-4	0	Mother only	4
Hay	0-4	1	Both	98
Hay	0-4	1	Mother only	8
Hay	0-4	1	Neither	10
Hay	5-9	0	Both	21
Hay	5-9	0	Mother only	5
Hay	5-9	1		5
Hay	5-9	1	Both	83
Hay	5-9	1	Father only	5
Hay	5-9	1	Mother only	12
Hay	5-9	1	Neither	6
Hay	10-12	0	Both	17
Hay	10-12	0	Mother only	5
Hay	10-12	1	Both	57
Hay	10-12	1	Mother only	7
Hay	10-12	1	Neither	6
Hay	13-14	0	Both	9
Hay	13-14	0	Neither	3
Hay	13-14	1	Both	24
Hay	13-14	1	Mother only	3
Hay	15-17	0	Both	16
Hay	15-17	1	Both	38
Hay	18-20	0	Both	3
Hay	18-20	1	Both	3
Hilltops	0-4	0		5
Hilltops	0-4	0	Both	156
Hilltops	0-4	0	Father only	3
Hilltops	0-4	0	Mother only	10
Hilltops	0-4	0	Neither	8
Hilltops	0-4	1	Both	703
Hilltops	0-4	1	Father only	45
Hilltops	0-4	1	Mother only	36
Hilltops	0-4	1	Neither	61
Hilltops	5-9	0		11
Hilltops	5-9	0	Both	212
Hilltops	5-9	0	Father only	13
Hilltops	5-9	0	Mother only	25
Hilltops	5-9	0	Neither	14
Hilltops	5-9	1		4
Hilltops	5-9	1	Both	722
Hilltops	5-9	1	Father only	57
Hilltops	5-9	1	Mother only	33
Hilltops	5-9	1	Neither	50
Hilltops	10-12	0		7
Hilltops	10-12	0	Both	146
Hilltops	10-12	0	Father only	6
Hilltops	10-12	0	Mother only	15
Hilltops	10-12	0	Neither	7
Hilltops	10-12	1		6
Hilltops	10-12	1	Both	460
Hilltops	10-12	1	Father only	32
Hilltops	10-12	1	Mother only	15
Hilltops	10-12	1	Neither	27
Hilltops	13-14	0		4
Hilltops	13-14	0	Both	95
Hilltops	13-14	0	Father only	3
Hilltops	13-14	0	Mother only	8
Hilltops	13-14	0	Neither	5
Hilltops	13-14	1	Both	287
Hilltops	13-14	1	Father only	14
Hilltops	13-14	1	Mother only	18
Hilltops	13-14	1	Neither	16
Hilltops	15-17	0		3
Hilltops	15-17	0	Both	106
Hilltops	15-17	0	Father only	8
Hilltops	15-17	0	Mother only	17
Hilltops	15-17	0	Neither	9
Hilltops	15-17	1	Both	304
Hilltops	15-17	1	Father only	12
Hilltops	15-17	1	Mother only	24
Hilltops	15-17	1	Neither	23
Hilltops	18-20	0	Both	19
Hilltops	18-20	1	Both	60
Hilltops	18-20	1	Mother only	4
Hilltops	18-20	1	Neither	8
Hilltops	21-24	1	Both	14
Hornsby	0-4	0		8
Hornsby	0-4	0	Both	163
Hornsby	0-4	0	Father only	46
Hornsby	0-4	0	Mother only	48
Hornsby	0-4	0	Neither	112
Hornsby	0-4	1		19
Hornsby	0-4	1	Both	2213
Hornsby	0-4	1	Father only	804
Hornsby	0-4	1	Mother only	624
Hornsby	0-4	1	Neither	3304
Hornsby	5-9	0		13
Hornsby	5-9	0	Both	306
Hornsby	5-9	0	Father only	86
Hornsby	5-9	0	Mother only	84
Hornsby	5-9	0	Neither	357
Hornsby	5-9	1		23
Hornsby	5-9	1	Both	2750
Hornsby	5-9	1	Father only	949
Hornsby	5-9	1	Mother only	712
Hornsby	5-9	1	Neither	4741
Hornsby	10-12	0		9
Hornsby	10-12	0	Both	305
Hornsby	10-12	0	Father only	73
Hornsby	10-12	0	Mother only	67
Hornsby	10-12	0	Neither	295
Hornsby	10-12	1		11
Hornsby	10-12	1	Both	1963
Hornsby	10-12	1	Father only	538
Hornsby	10-12	1	Mother only	507
Hornsby	10-12	1	Neither	2713
Hornsby	13-14	0		3
Hornsby	13-14	0	Both	200
Hornsby	13-14	0	Father only	62
Hornsby	13-14	0	Mother only	62
Hornsby	13-14	0	Neither	200
Hornsby	13-14	1		13
Hornsby	13-14	1	Both	1420
Hornsby	13-14	1	Father only	333
Hornsby	13-14	1	Mother only	338
Hornsby	13-14	1	Neither	1571
Hornsby	15-17	0		6
Hornsby	15-17	0	Both	327
Hornsby	15-17	0	Father only	80
Hornsby	15-17	0	Mother only	112
Hornsby	15-17	0	Neither	326
Hornsby	15-17	1		4
Hornsby	15-17	1	Both	1813
Hornsby	15-17	1	Father only	456
Hornsby	15-17	1	Mother only	450
Hornsby	15-17	1	Neither	1993
Hornsby	18-20	0		5
Hornsby	18-20	0	Both	151
Hornsby	18-20	0	Father only	40
Hornsby	18-20	0	Mother only	55
Hornsby	18-20	0	Neither	214
Hornsby	18-20	1	Both	1082
Hornsby	18-20	1	Father only	246
Hornsby	18-20	1	Mother only	245
Hornsby	18-20	1	Neither	1356
Hornsby	21-24	0	Both	86
Hornsby	21-24	0	Father only	32
Hornsby	21-24	0	Mother only	35
Hornsby	21-24	0	Neither	147
Hornsby	21-24	1		3
Hornsby	21-24	1	Both	534
Hornsby	21-24	1	Father only	149
Hornsby	21-24	1	Mother only	122
Hornsby	21-24	1	Neither	831
Hunters Hill	0-4	0	Both	15
Hunters Hill	0-4	0	Mother only	7
Hunters Hill	0-4	0	Neither	7
Hunters Hill	0-4	1	Both	249
Hunters Hill	0-4	1	Father only	83
Hunters Hill	0-4	1	Mother only	74
Hunters Hill	0-4	1	Neither	103
Hunters Hill	5-9	0	Both	28
Hunters Hill	5-9	0	Father only	3
Hunters Hill	5-9	0	Mother only	9
Hunters Hill	5-9	0	Neither	20
Hunters Hill	5-9	1	Both	339
Hunters Hill	5-9	1	Father only	83
Hunters Hill	5-9	1	Mother only	100
Hunters Hill	5-9	1	Neither	129
Hunters Hill	10-12	0		3
Hunters Hill	10-12	0	Both	20
Hunters Hill	10-12	0	Father only	7
Hunters Hill	10-12	0	Mother only	8
Hunters Hill	10-12	0	Neither	11
Hunters Hill	10-12	1	Both	252
Hunters Hill	10-12	1	Father only	45
Hunters Hill	10-12	1	Mother only	76
Hunters Hill	10-12	1	Neither	83
Hunters Hill	13-14	0	Both	27
Hunters Hill	13-14	0	Father only	4
Hunters Hill	13-14	0	Mother only	14
Hunters Hill	13-14	0	Neither	6
Hunters Hill	13-14	1	Both	185
Hunters Hill	13-14	1	Father only	48
Hunters Hill	13-14	1	Mother only	57
Hunters Hill	13-14	1	Neither	56
Hunters Hill	15-17	0	Both	22
Hunters Hill	15-17	0	Father only	12
Hunters Hill	15-17	0	Mother only	22
Hunters Hill	15-17	0	Neither	25
Hunters Hill	15-17	1	Both	248
Hunters Hill	15-17	1	Father only	48
Hunters Hill	15-17	1	Mother only	100
Hunters Hill	15-17	1	Neither	82
Hunters Hill	18-20	0	Both	19
Hunters Hill	18-20	0	Father only	3
Hunters Hill	18-20	0	Mother only	11
Hunters Hill	18-20	0	Neither	14
Hunters Hill	18-20	1	Both	168
Hunters Hill	18-20	1	Father only	32
Hunters Hill	18-20	1	Mother only	56
Hunters Hill	18-20	1	Neither	60
Hunters Hill	21-24	0	Both	12
Hunters Hill	21-24	0	Father only	4
Hunters Hill	21-24	0	Neither	12
Hunters Hill	21-24	1	Both	83
Hunters Hill	21-24	1	Father only	19
Hunters Hill	21-24	1	Mother only	17
Hunters Hill	21-24	1	Neither	41
Inner West	0-4	0		30
Inner West	0-4	0	Both	245
Inner West	0-4	0	Father only	49
Inner West	0-4	0	Mother only	104
Inner West	0-4	0	Neither	114
Inner West	0-4	1		31
Inner West	0-4	1	Both	3637
Inner West	0-4	1	Father only	1249
Inner West	0-4	1	Mother only	1324
Inner West	0-4	1	Neither	1873
Inner West	5-9	0		15
Inner West	5-9	0	Both	426
Inner West	5-9	0	Father only	146
Inner West	5-9	0	Mother only	190
Inner West	5-9	0	Neither	234
Inner West	5-9	1		40
Inner West	5-9	1	Both	3140
Inner West	5-9	1	Father only	1066
Inner West	5-9	1	Mother only	1225
Inner West	5-9	1	Neither	1822
Inner West	10-12	0		15
Inner West	10-12	0	Both	364
Inner West	10-12	0	Father only	115
Inner West	10-12	0	Mother only	149
Inner West	10-12	0	Neither	221
Inner West	10-12	1		15
Inner West	10-12	1	Both	1877
Inner West	10-12	1	Father only	618
Inner West	10-12	1	Mother only	733
Inner West	10-12	1	Neither	1023
Inner West	13-14	0		9
Inner West	13-14	0	Both	282
Inner West	13-14	0	Father only	84
Inner West	13-14	0	Mother only	105
Inner West	13-14	0	Neither	158
Inner West	13-14	1		3
Inner West	13-14	1	Both	1179
Inner West	13-14	1	Father only	334
Inner West	13-14	1	Mother only	450
Inner West	13-14	1	Neither	563
Inner West	15-17	0		10
Inner West	15-17	0	Both	369
Inner West	15-17	0	Father only	132
Inner West	15-17	0	Mother only	158
Inner West	15-17	0	Neither	216
Inner West	15-17	1		3
Inner West	15-17	1	Both	1508
Inner West	15-17	1	Father only	424
Inner West	15-17	1	Mother only	532
Inner West	15-17	1	Neither	701
Inner West	18-20	0		3
Inner West	18-20	0	Both	196
Inner West	18-20	0	Father only	76
Inner West	18-20	0	Mother only	96
Inner West	18-20	0	Neither	159
Inner West	18-20	1		3
Inner West	18-20	1	Both	777
Inner West	18-20	1	Father only	229
Inner West	18-20	1	Mother only	271
Inner West	18-20	1	Neither	459
Inner West	21-24	0		3
Inner West	21-24	0	Both	88
Inner West	21-24	0	Father only	40
Inner West	21-24	0	Mother only	47
Inner West	21-24	0	Neither	111
Inner West	21-24	1	Both	329
Inner West	21-24	1	Father only	82
Inner West	21-24	1	Mother only	108
Inner West	21-24	1	Neither	244
Inverell	0-4	0		4
Inverell	0-4	0	Both	229
Inverell	0-4	0	Father only	8
Inverell	0-4	0	Mother only	11
Inverell	0-4	0	Neither	3
Inverell	0-4	1	Both	565
Inverell	0-4	1	Father only	32
Inverell	0-4	1	Mother only	20
Inverell	0-4	1	Neither	14
Inverell	5-9	0		7
Inverell	5-9	0	Both	282
Inverell	5-9	0	Father only	8
Inverell	5-9	0	Mother only	8
Inverell	5-9	1		7
Inverell	5-9	1	Both	608
Inverell	5-9	1	Father only	30
Inverell	5-9	1	Mother only	22
Inverell	5-9	1	Neither	28
Inverell	10-12	0		3
Inverell	10-12	0	Both	180
Inverell	10-12	0	Mother only	9
Inverell	10-12	1		7
Inverell	10-12	1	Both	383
Inverell	10-12	1	Father only	7
Inverell	10-12	1	Mother only	14
Inverell	10-12	1	Neither	17
Inverell	13-14	0	Both	124
Inverell	13-14	0	Father only	3
Inverell	13-14	0	Mother only	8
Inverell	13-14	0	Neither	6
Inverell	13-14	1		3
Inverell	13-14	1	Both	242
Inverell	13-14	1	Mother only	16
Inverell	13-14	1	Neither	17
Inverell	15-17	0	Both	125
Inverell	15-17	0	Father only	4
Inverell	15-17	0	Mother only	6
Inverell	15-17	1	Both	278
Inverell	15-17	1	Father only	11
Inverell	15-17	1	Mother only	6
Inverell	15-17	1	Neither	23
Inverell	18-20	0	Both	15
Inverell	18-20	1	Both	51
Inverell	18-20	1	Father only	3
Inverell	18-20	1	Neither	3
Inverell	21-24	0	Both	3
Inverell	21-24	1	Both	11
Junee	0-4	0	Both	62
Junee	0-4	0	Mother only	3
Junee	0-4	0	Neither	4
Junee	0-4	1		6
Junee	0-4	1	Both	207
Junee	0-4	1	Father only	7
Junee	0-4	1	Mother only	10
Junee	0-4	1	Neither	16
Junee	5-9	0	Both	75
Junee	5-9	1	Both	216
Junee	5-9	1	Father only	11
Junee	5-9	1	Mother only	11
Junee	5-9	1	Neither	12
Junee	10-12	0	Both	47
Junee	10-12	1	Both	138
Junee	10-12	1	Father only	3
Junee	10-12	1	Mother only	4
Junee	10-12	1	Neither	7
Junee	13-14	0	Both	35
Junee	13-14	1	Both	88
Junee	13-14	1	Father only	4
Junee	13-14	1	Mother only	4
Junee	15-17	0	Both	26
Junee	15-17	1	Both	103
Junee	15-17	1	Father only	3
Junee	18-20	0	Both	6
Junee	18-20	1	Both	16
Junee	21-24	1	Both	9
Kempsey	0-4	0		19
Kempsey	0-4	0	Both	378
Kempsey	0-4	0	Father only	7
Kempsey	0-4	0	Mother only	14
Kempsey	0-4	0	Neither	3
Kempsey	0-4	1		12
Kempsey	0-4	1	Both	817
Kempsey	0-4	1	Father only	40
Kempsey	0-4	1	Mother only	37
Kempsey	0-4	1	Neither	44
Kempsey	5-9	0		20
Kempsey	5-9	0	Both	451
Kempsey	5-9	0	Father only	15
Kempsey	5-9	0	Mother only	36
Kempsey	5-9	0	Neither	6
Kempsey	5-9	1		13
Kempsey	5-9	1	Both	792
Kempsey	5-9	1	Father only	49
Kempsey	5-9	1	Mother only	49
Kempsey	5-9	1	Neither	29
Kempsey	10-12	0		22
Kempsey	10-12	0	Both	309
Kempsey	10-12	0	Father only	9
Kempsey	10-12	0	Mother only	17
Kempsey	10-12	0	Neither	3
Kempsey	10-12	1		8
Kempsey	10-12	1	Both	584
Kempsey	10-12	1	Father only	25
Kempsey	10-12	1	Mother only	26
Kempsey	10-12	1	Neither	19
Kempsey	13-14	0		7
Kempsey	13-14	0	Both	210
Kempsey	13-14	0	Father only	5
Kempsey	13-14	0	Mother only	10
Kempsey	13-14	0	Neither	3
Kempsey	13-14	1		3
Kempsey	13-14	1	Both	349
Kempsey	13-14	1	Father only	23
Kempsey	13-14	1	Mother only	18
Kempsey	13-14	1	Neither	15
Kempsey	15-17	0		7
Kempsey	15-17	0	Both	237
Kempsey	15-17	0	Father only	12
Kempsey	15-17	0	Mother only	8
Kempsey	15-17	0	Neither	5
Kempsey	15-17	1		7
Kempsey	15-17	1	Both	385
Kempsey	15-17	1	Father only	23
Kempsey	15-17	1	Mother only	15
Kempsey	15-17	1	Neither	14
Kempsey	18-20	0		3
Kempsey	18-20	0	Both	27
Kempsey	18-20	0	Mother only	3
Kempsey	18-20	1	Both	81
Kempsey	18-20	1	Neither	6
Kempsey	21-24	0	Both	12
Kempsey	21-24	1	Both	18
Kiama	0-4	0		3
Kiama	0-4	0	Both	62
Kiama	0-4	0	Father only	5
Kiama	0-4	0	Mother only	13
Kiama	0-4	0	Neither	8
Kiama	0-4	1	Both	757
Kiama	0-4	1	Father only	124
Kiama	0-4	1	Mother only	76
Kiama	0-4	1	Neither	45
Kiama	5-9	0	Both	109
Kiama	5-9	0	Father only	17
Kiama	5-9	0	Mother only	24
Kiama	5-9	0	Neither	8
Kiama	5-9	1	Both	879
Kiama	5-9	1	Father only	88
Kiama	5-9	1	Mother only	88
Kiama	5-9	1	Neither	74
Kiama	10-12	0		5
Kiama	10-12	0	Both	80
Kiama	10-12	0	Father only	10
Kiama	10-12	0	Mother only	11
Kiama	10-12	0	Neither	4
Kiama	10-12	1	Both	463
Kiama	10-12	1	Father only	40
Kiama	10-12	1	Mother only	70
Kiama	10-12	1	Neither	51
Kiama	13-14	0	Both	57
Kiama	13-14	0	Father only	9
Kiama	13-14	0	Mother only	10
Kiama	13-14	1	Both	324
Kiama	13-14	1	Father only	35
Kiama	13-14	1	Mother only	38
Kiama	13-14	1	Neither	22
Kiama	15-17	0	Both	78
Kiama	15-17	0	Father only	15
Kiama	15-17	0	Mother only	11
Kiama	15-17	0	Neither	14
Kiama	15-17	1	Both	423
Kiama	15-17	1	Father only	29
Kiama	15-17	1	Mother only	52
Kiama	15-17	1	Neither	48
Kiama	18-20	0	Both	23
Kiama	18-20	0	Father only	3
Kiama	18-20	1	Both	169
Kiama	18-20	1	Father only	16
Kiama	18-20	1	Mother only	24
Kiama	18-20	1	Neither	17
Kiama	21-24	0	Both	10
Kiama	21-24	0	Mother only	4
Kiama	21-24	0	Neither	3
Kiama	21-24	1	Both	82
Kiama	21-24	1	Father only	6
Kiama	21-24	1	Mother only	7
Kiama	21-24	1	Neither	11
Ku-ring-gai	0-4	0		7
Ku-ring-gai	0-4	0	Both	83
Ku-ring-gai	0-4	0	Father only	32
Ku-ring-gai	0-4	0	Mother only	34
Ku-ring-gai	0-4	0	Neither	122
Ku-ring-gai	0-4	1		25
Ku-ring-gai	0-4	1	Both	1443
Ku-ring-gai	0-4	1	Father only	636
Ku-ring-gai	0-4	1	Mother only	533
Ku-ring-gai	0-4	1	Neither	2499
Ku-ring-gai	5-9	0		15
Ku-ring-gai	5-9	0	Both	144
Ku-ring-gai	5-9	0	Father only	67
Ku-ring-gai	5-9	0	Mother only	68
Ku-ring-gai	5-9	0	Neither	406
Ku-ring-gai	5-9	1		27
Ku-ring-gai	5-9	1	Both	1944
Ku-ring-gai	5-9	1	Father only	902
Ku-ring-gai	5-9	1	Mother only	729
Ku-ring-gai	5-9	1	Neither	4078
Ku-ring-gai	10-12	0		9
Ku-ring-gai	10-12	0	Both	148
Ku-ring-gai	10-12	0	Father only	65
Ku-ring-gai	10-12	0	Mother only	72
Ku-ring-gai	10-12	0	Neither	315
Ku-ring-gai	10-12	1		8
Ku-ring-gai	10-12	1	Both	1488
Ku-ring-gai	10-12	1	Father only	633
Ku-ring-gai	10-12	1	Mother only	528
Ku-ring-gai	10-12	1	Neither	2390
Ku-ring-gai	13-14	0		4
Ku-ring-gai	13-14	0	Both	163
Ku-ring-gai	13-14	0	Father only	60
Ku-ring-gai	13-14	0	Mother only	63
Ku-ring-gai	13-14	0	Neither	243
Ku-ring-gai	13-14	1		4
Ku-ring-gai	13-14	1	Both	1127
Ku-ring-gai	13-14	1	Father only	392
Ku-ring-gai	13-14	1	Mother only	403
Ku-ring-gai	13-14	1	Neither	1462
Ku-ring-gai	15-17	0		3
Ku-ring-gai	15-17	0	Both	221
Ku-ring-gai	15-17	0	Father only	109
Ku-ring-gai	15-17	0	Mother only	65
Ku-ring-gai	15-17	0	Neither	400
Ku-ring-gai	15-17	1		3
Ku-ring-gai	15-17	1	Both	1736
Ku-ring-gai	15-17	1	Father only	490
Ku-ring-gai	15-17	1	Mother only	562
Ku-ring-gai	15-17	1	Neither	1824
Ku-ring-gai	18-20	0	Both	149
Ku-ring-gai	18-20	0	Father only	63
Ku-ring-gai	18-20	0	Mother only	48
Ku-ring-gai	18-20	0	Neither	262
Ku-ring-gai	18-20	1		3
Ku-ring-gai	18-20	1	Both	1250
Ku-ring-gai	18-20	1	Father only	285
Ku-ring-gai	18-20	1	Mother only	357
Ku-ring-gai	18-20	1	Neither	1240
Ku-ring-gai	21-24	0		6
Ku-ring-gai	21-24	0	Both	66
Ku-ring-gai	21-24	0	Father only	35
Ku-ring-gai	21-24	0	Mother only	40
Ku-ring-gai	21-24	0	Neither	164
Ku-ring-gai	21-24	1		8
Ku-ring-gai	21-24	1	Both	581
Ku-ring-gai	21-24	1	Father only	168
Ku-ring-gai	21-24	1	Mother only	182
Ku-ring-gai	21-24	1	Neither	745
Kyogle	0-4	0		4
Kyogle	0-4	0	Both	89
Kyogle	0-4	0	Father only	5
Kyogle	0-4	1	Both	208
Kyogle	0-4	1	Father only	30
Kyogle	0-4	1	Mother only	13
Kyogle	0-4	1	Neither	10
Kyogle	5-9	0	Both	99
Kyogle	5-9	0	Father only	12
Kyogle	5-9	0	Mother only	3
Kyogle	5-9	1		5
Kyogle	5-9	1	Both	231
Kyogle	5-9	1	Father only	23
Kyogle	5-9	1	Mother only	20
Kyogle	5-9	1	Neither	9
Kyogle	10-12	0		8
Kyogle	10-12	0	Both	91
Kyogle	10-12	0	Father only	10
Kyogle	10-12	0	Mother only	7
Kyogle	10-12	0	Neither	3
Kyogle	10-12	1	Both	190
Kyogle	10-12	1	Father only	14
Kyogle	10-12	1	Mother only	11
Kyogle	10-12	1	Neither	5
Kyogle	13-14	0	Both	52
Kyogle	13-14	0	Father only	4
Kyogle	13-14	1	Both	110
Kyogle	13-14	1	Father only	11
Kyogle	13-14	1	Mother only	16
Kyogle	13-14	1	Neither	7
Kyogle	15-17	0		4
Kyogle	15-17	0	Both	54
Kyogle	15-17	0	Mother only	8
Kyogle	15-17	1	Both	126
Kyogle	15-17	1	Father only	13
Kyogle	15-17	1	Mother only	10
Kyogle	15-17	1	Neither	10
Kyogle	18-20	0	Both	5
Kyogle	18-20	1	Both	35
Kyogle	18-20	1	Father only	8
Kyogle	21-24	0	Both	4
Kyogle	21-24	1	Both	8
Lachlan	0-4	0	Both	52
Lachlan	0-4	1	Both	255
Lachlan	0-4	1	Father only	8
Lachlan	0-4	1	Mother only	4
Lachlan	0-4	1	Neither	19
Lachlan	5-9	0		3
Lachlan	5-9	0	Both	82
Lachlan	5-9	0	Mother only	3
Lachlan	5-9	1	Both	276
Lachlan	5-9	1	Father only	13
Lachlan	5-9	1	Neither	21
Lachlan	10-12	0	Both	56
Lachlan	10-12	0	Father only	3
Lachlan	10-12	1	Both	168
Lachlan	10-12	1	Father only	6
Lachlan	10-12	1	Mother only	3
Lachlan	13-14	0	Both	37
Lachlan	13-14	0	Mother only	4
Lachlan	13-14	1	Both	65
Lachlan	13-14	1	Father only	4
Lachlan	13-14	1	Neither	3
Lachlan	15-17	0	Both	28
Lachlan	15-17	0	Father only	3
Lachlan	15-17	1	Both	81
Lachlan	15-17	1	Father only	5
Lachlan	18-20	1	Both	9
Lake Macquarie	0-4	0		49
Lake Macquarie	0-4	0	Both	1474
Lake Macquarie	0-4	0	Father only	48
Lake Macquarie	0-4	0	Mother only	147
Lake Macquarie	0-4	0	Neither	21
Lake Macquarie	0-4	1		32
Lake Macquarie	0-4	1	Both	7539
Lake Macquarie	0-4	1	Father only	748
Lake Macquarie	0-4	1	Mother only	625
Lake Macquarie	0-4	1	Neither	696
Lake Macquarie	5-9	0		53
Lake Macquarie	5-9	0	Both	2247
Lake Macquarie	5-9	0	Father only	111
Lake Macquarie	5-9	0	Mother only	188
Lake Macquarie	5-9	0	Neither	59
Lake Macquarie	5-9	1		37
Lake Macquarie	5-9	1	Both	7909
Lake Macquarie	5-9	1	Father only	700
Lake Macquarie	5-9	1	Mother only	719
Lake Macquarie	5-9	1	Neither	680
Lake Macquarie	10-12	0		24
Lake Macquarie	10-12	0	Both	1556
Lake Macquarie	10-12	0	Father only	98
Lake Macquarie	10-12	0	Mother only	142
Lake Macquarie	10-12	0	Neither	59
Lake Macquarie	10-12	1		16
Lake Macquarie	10-12	1	Both	4432
Lake Macquarie	10-12	1	Father only	400
Lake Macquarie	10-12	1	Mother only	432
Lake Macquarie	10-12	1	Neither	411
Lake Macquarie	13-14	0		20
Lake Macquarie	13-14	0	Both	1121
Lake Macquarie	13-14	0	Father only	71
Lake Macquarie	13-14	0	Mother only	118
Lake Macquarie	13-14	0	Neither	44
Lake Macquarie	13-14	1		9
Lake Macquarie	13-14	1	Both	2948
Lake Macquarie	13-14	1	Father only	254
Lake Macquarie	13-14	1	Mother only	283
Lake Macquarie	13-14	1	Neither	231
Lake Macquarie	15-17	0		16
Lake Macquarie	15-17	0	Both	1217
Lake Macquarie	15-17	0	Father only	85
Lake Macquarie	15-17	0	Mother only	113
Lake Macquarie	15-17	0	Neither	61
Lake Macquarie	15-17	1		9
Lake Macquarie	15-17	1	Both	3515
Lake Macquarie	15-17	1	Father only	277
Lake Macquarie	15-17	1	Mother only	337
Lake Macquarie	15-17	1	Neither	319
Lake Macquarie	18-20	0	Both	367
Lake Macquarie	18-20	0	Father only	27
Lake Macquarie	18-20	0	Mother only	44
Lake Macquarie	18-20	0	Neither	33
Lake Macquarie	18-20	1	Both	1283
Lake Macquarie	18-20	1	Father only	116
Lake Macquarie	18-20	1	Mother only	116
Lake Macquarie	18-20	1	Neither	152
Lake Macquarie	21-24	0	Both	165
Lake Macquarie	21-24	0	Father only	21
Lake Macquarie	21-24	0	Mother only	20
Lake Macquarie	21-24	0	Neither	13
Lake Macquarie	21-24	1	Both	614
Lake Macquarie	21-24	1	Father only	62
Lake Macquarie	21-24	1	Mother only	50
Lake Macquarie	21-24	1	Neither	70
Lane Cove	0-4	0		8
Lane Cove	0-4	0	Both	43
Lane Cove	0-4	0	Father only	22
Lane Cove	0-4	0	Mother only	20
Lane Cove	0-4	0	Neither	25
Lane Cove	0-4	1	Both	705
Lane Cove	0-4	1	Father only	283
Lane Cove	0-4	1	Mother only	265
Lane Cove	0-4	1	Neither	896
Lane Cove	5-9	0		8
Lane Cove	5-9	0	Both	71
Lane Cove	5-9	0	Father only	36
Lane Cove	5-9	0	Mother only	40
Lane Cove	5-9	0	Neither	98
Lane Cove	5-9	1	Both	669
Lane Cove	5-9	1	Father only	300
Lane Cove	5-9	1	Mother only	269
Lane Cove	5-9	1	Neither	908
Lane Cove	10-12	0		6
Lane Cove	10-12	0	Both	62
Lane Cove	10-12	0	Father only	24
Lane Cove	10-12	0	Mother only	27
Lane Cove	10-12	0	Neither	48
Lane Cove	10-12	1	Both	424
Lane Cove	10-12	1	Father only	148
Lane Cove	10-12	1	Mother only	142
Lane Cove	10-12	1	Neither	367
Lane Cove	13-14	0	Both	51
Lane Cove	13-14	0	Father only	16
Lane Cove	13-14	0	Mother only	20
Lane Cove	13-14	0	Neither	34
Lane Cove	13-14	1	Both	342
Lane Cove	13-14	1	Father only	113
